,comment,sentiment,positive,negative
830,ㅋㅋ 악플러분들~~~남자아이돌은 뭐에요^^남자아이돌들도 게이나요??ㅎㅎ 남자아이돌도 화장합니다. 뷰티는 남자도 합니다.ㅎㅎ 썬크림 로션도 회장품이에요 립밤도 그 조차 안하는게 이상한건데....화장은 신이다!!악플따위 무시하세요,Negative,0.09171479940414429,0.9082852005958557
831,지가 관리 안하면서 왜 다른 남자가 화장하면 부들부들거림?,Negative,0.01623198576271534,0.9837679862976074
832,"음.. 이말이 이 영상과 상관있는지는 모르겠지만,남자아이돌들도 화장 하면 좋은 분위기고,아이돌이 아닌 남성분들이 화장하면 뭐라그러는것 같네요..",Negative,0.09508486837148666,0.9049151539802551
834,친구가 너왜화장하고 다녀?그래서 아이돌들 하잖아 이러니가 개들은 연예인이고 너는 일반이잖아 이래서 어이가없엇는데 ㅋㅋ 연예인도 같은사람인데 누군해도되고 누군 하면안되고 그딴게 어디잇음,Negative,0.0015910201473161578,0.9984090328216553
837,어후맞는말만해증말 ㅎㅎ,Negative,0.023829961195588112,0.9761700630187988
840,그럼 남자아이돌은 다 게이???,Negative,0.005803689360618591,0.9941962957382202
842,와..솔찍히 아이돌도 다 화장함 그럼 아이돌도 개이냐?,Negative,0.0025086523965001106,0.9974913001060486
844,한마디만 하면 끝남. 니네 오빠들(보이그룹)도 화장 하고다니는데?,Negative,0.001586196362040937,0.9984138607978821
845,너희가 좋아하는 연예인들도 화장한다,Negative,0.0021307680290192366,0.9978692531585693
846,여자보고는 꾸며야 된다 남자가 꾸미면 뭔 남자가 꾸미냐 존나 어이털려~^^,Negative,0.016180135309696198,0.9838199019432068
848,대체 왜 남자가 화장하면 안됌...?ㅋ,Negative,0.01630893535912037,0.9836910963058472
850,여자들은 화장 안하면 너 왜 화장 안해? 여자애가 예의없다 화장은 기본이다 이런소리 듣는데.... 저분들도 남자라서 본인이 겪는 건 알지만 여자들이 겪는건 잘 모르는 듯....,Negative,0.144992396235466,0.8550076484680176
854,맞아요 남자다움 여자다움이 뭔가요 여자는 고산하고 얌전해야 하나요?남자는 운동좋아하고 근육질이어야 하나요?남자 여자는 모두 평등 해야 합니다 남자다움 여자다움 으로 안 놔눴으면 좋겠어요,Negative,0.008952361531555653,0.9910476207733154
855,아니ㅋㅋㅋ 화장이나 꾸밈=게이 이런건 뭔 논리냐곸ㅋㅋㅋ,Negative,0.0018355471547693014,0.9981644749641418
856,여자 남자도 다똑같아요.이제는 좋은 말만 쓰세요,Negative,0.0047025615349411964,0.9952974319458008
857,처음에 거울에 립 글씨..아깝다 나만 그렇냐..,Negative,0.008273285813629627,0.9917266964912415
859,남자가 화장하는게뭐어때서???!!!,Negative,0.016413500532507896,0.9835864901542664
861,맞고 시작하자,Negative,0.005645141005516052,0.9943548440933228
862,못생긴 상판 들이미느니 화장 예쁘게 한 남자가 100 배는 낫다,Negative,0.05246208980679512,0.947537899017334
863,너거들이 좋아하는 아이돌들 다 화장해ㅋ 생각 또 생각하고 댓글달자 제발 ^^,Negative,0.09560780227184296,0.9043922424316406
864,남자가 화장하는게 이상한거면 남자 연예인들은 다 이상한거? 연예인들도 메이크업 다 받잖아요;그 사상이 이해가 안가 그리고 여자들이 화장 안하면 뭐라 하는 사람들도 봤는데 여자들은 다 화장하고 다니나? 지가 화장품 한개라도 사줘봤냐;; 지 관리나 잘할것이지,Negative,0.0015484229661524296,0.9984515309333801
865,화장하는건 좋은데  지나치게 하는건 별로,Negative,0.0014918395318090916,0.9985081553459167
866,몇명은 맞잖니 ㅋ,Negative,0.00393732450902462,0.996062695980072
868,"근데 우리나라 뿐만아니고 화장하는 남자(연예인빼고) 이상하게 보는건 전세계 공통임... 남성스러움 여성스러움 이런걸 떠나서 걍 사회의 통념 같은것임. 어쨋든 인간은 현실을 살아가야하고 통념을 벗어나면 손가락질 받는것도 엄연한 '현실'임. 가만보면 남자도 화장하는거 상관없다 하는 여자들보면 대부분 연령대가 어림.. 20대 후반 넘어가고 사회생활도 어느정도 해본 어른 여성들 중에 화장하는 남자 좋아하는 여성은 거의 없다고 보면됨. 뭐 나는 남자가 화장하는것에 비난은 안하지만, 개인적으론 남자는 화장보다 근육 운동이 더 매력적이라고 생각함",Negative,0.11440194398164749,0.8855980634689331
869,제발 남자들도 쫌 꾸며라~~~~~,Negative,0.0029171525966376066,0.9970828890800476
870,음.. 여성이 화장 안하면 너 왜 화장 안해? 이런 소리는 듣던데 너 왜 남자같이 하고다녀는 별로없어도..,Negative,0.008504592813551426,0.9914954304695129
871,"여성들도 화장안하고 다니면 ""안하고다니냐?"" ""자기관리 안하냐?"" 그러면서 화장하면 ""겉멋만 들어가지고"" ""놀것같이 생겼다"" 이런얘기 듣는데 남성분들은 더하시겠죠?ㅜ 에효 그냥 까고싶어서 안달난것같애ㅜ",Negative,0.006925410591065884,0.9930745959281921
875,남자가 화장해서 게이면 남자연예인들은 다 게이임??,Negative,0.004946375265717506,0.9950535893440247
878,어떻게 보면 외모적으로 여자가 남성성을 취하는 것(보이쉬 스타일)보다 남자가 여성성(걸리쉬라는 말은 없자나)을 취하는데 더 사회적인 선입겹이 짙다고 본다...,Negative,0.09848158061504364,0.9015184640884399
881,남자가 화장하는게 어떰?난 솔찍히 이해가 안됨 왜냐하면 자기가 예뻐진다는데 뭔상관?,Negative,0.003080453025177121,0.996919572353363
885,근데 정말....저기 5명 다 게이네..,Negative,0.10222429037094116,0.8977756500244141
886,마초국 미국 영국가면 존나 쳐맞음,Negative,0.06031695753335953,0.9396830797195435
887,차라리 화장좀 하고 다녔으면 싶을때도 많음,Negative,0.0017361192731186748,0.9982638955116272
888,제발... 화장 좀 하고 다녓으면 아니 그거까진 아니더라도 스킨 로션 하고 좀 꾸미고 제발 그러면서 여자얼굴 까지말고... 좀 꾸미고 다녓으면...,Negative,0.0029838199261575937,0.997016191482544
889,저두남자데화장을하연안돼냐요?남자도할수있잔아요,Negative,0.04825883358716965,0.9517411589622498
890,친오빠가방송국쪽으로갈라고자격증다따고있는데유튜브영상찍는건필요없죠?자격증없으신분들많으시던데,Negative,0.01131163164973259,0.9886883497238159
891,내 취향이지만 자연스럽게 티안나게 하는건 좋지만 얼굴하얗게 동동뜨고 입술 새빨갛고 스모키 이렇게 진한건 부담스럽고 싫음 물론 남자 뿐만 아니라 여자도 마찬가지,Negative,0.004801018163561821,0.9951990246772766
894,처음에립스틱아깝다...,Negative,0.008511648513376713,0.9914883375167847
895,쓸데없고 필요없는 오지랖좀 그만 넓히세요^^*,Negative,0.0014010187005624175,0.9985989928245544
896,어이없네여!!!!,Negative,0.001419877982698381,0.9985800981521606
897,다떠나서 너무티나게했음...,Negative,0.0028080856427550316,0.9971919655799866
898,제발 남자들 화장 좀 해;;;;,Negative,0.04751646891236305,0.9524834752082825
900,아니 여자는 예의라며.. 남자는 왜 하면 안돼? 오히려 관리 안하는 니네생각이나 해 사람 눈갱하지 말고,Negative,0.017390813678503036,0.982609212398529
901,중간에 BJ 지코 형?,Negative,0.001798063749447465,0.9982019662857056
902,남성스러움 여성스러움을 나누는 거 자체가혐오고 차별이다.,Negative,0.003774202661588788,0.9962257742881775
904,마초상은 더 이상 여자한테 인기없다곱상하고 예쁜남자가 대세지ㅎㅎ내가 보기엔 화장은 과학이다여자 풀메이크업? 지워봐라 다른 사람이다ㅋㅋㅋ남자도 비비  컨실러로 모공이랑 여드름 무조건 가리자이건 더이상 선택이 아닌 필수여남자화장을 까는 색기들은 노인네가 분명하다,Negative,0.023630838841199875,0.9763691425323486
905,적당히 했으면 좋겠담.,Negative,0.0018951859092339873,0.9981048107147217
906,너넨 좀 하고다녀 제발 키보드나 뚜댕기지말고,Negative,0.0026454022154212,0.9973546266555786
907,0:06 립스틱 아까워.....,Negative,0.08645849674940109,0.9135414958000183
908,0:44 아닌데 여자가 화장안하면 넌 여잔데 왜 화장안해? 이런말하는ㅅ람 많은데,Negative,0.020953094586730003,0.9790468811988831
909,그럼 보이그룹은 뭐임.,Negative,0.004050998482853174,0.9959490299224854
910,"너무 티 안나게피부정돈정도는 뭐 ,",Negative,0.0015373342903330922,0.9984626770019531
912,"남자가 메이크업 하는게 인륜에 위배되지 않고 위법이 아니지만.... 정도 란게 있었으면 합니다 여자야 역사적으로 그래왔고 사회적으로도 안하기가 힘들지만 남자가 꾸미는 방법은 다이어트, 패션등의 여러가지 방법이 있고 촬영 혹은 피부 컴플렉스를 감추기 위한 즉 필요에 의해 불가피하게 화장을 하는것은 어쩔수 없어도 단지 예뻐 보이기 위한 화장은 문제가 있다고 봐요 양성평등을 존중하고 남녀 구분을 꼭 정확하게 나눌 필요 없지만 넘지 말아야 할 선은 지키는것이 좋습니다",Negative,0.010158765129745007,0.9898412227630615
914,화장하는 남자가 좋아요. 남자들 제~~~발 화장하세요. 제 발!,Negative,0.022103140130639076,0.9778968691825867
915,후니언말곤다모르겠다,Negative,0.014589441940188408,0.9854105114936829
916,사람이 다 사람인데 그럼 여자라고 사람아니고 남자라고 사람아닌가?뭐 여자가 남자처럼 할수도있지 뭐 남자가 화장할수도 있지 그럼난  바지읍고 화장않하고 태권도 하면 남자인가?그래도 여잔데 ㅋ,Negative,0.031062709167599678,0.9689372777938843
917,남자가 화장하면 다 게이임?..;;,Negative,0.0029565636068582535,0.9970434308052063
918,저는 남자다운 혹은 여자다운이라는 단어를 만든거 조차가 이해가 안돼네요 사람의 '특징과특성' 이지 성별을 나누어 말하는건 정말 일베다운 짓입니다,Negative,0.0030874658841639757,0.9969125390052795
920,1:21 그러합니다,Negative,0.007662996184080839,0.9923369884490967
921,진짜 여성스러운 건 뭐고 남성스러운건 뭔지... 여자는 뭐 여리여리하고 조신하면 여성스러운건지 남자는 듬직하고 용감해야 남성스러운건지 그 단어로 여성성 남성성을 나눈다는 거 자체가 너무 짜증난다.,Negative,0.0013661939883604646,0.998633861541748
925,여자들도 화장안했다가 넌왜 화장안해?넌꾸밀줄몰라? 라는말을 종종들어요 제친구들이 자주듣는말인데 진짜 그말하는 니 면상부터나 꾸미세요 제발,Negative,0.012098684906959534,0.9879013299942017
926,이제는 남자도 좀 꾸며야할 세상이다. 여성들에게는 너희가 생각하는 아름다움의 기준을 억지로 쫓게 하면서 본인들은?,Negative,0.04169628396630287,0.9583037495613098
927,인륜에 위배되는 것도 아니고 범죄나 불법도 아니지만 제발 진하게 하진 마요 추해요.... 왜 굳이 화장까지 하려해요 그러지 마요.... 남자입장에선 불편해요,Negative,0.0013589068548753858,0.9986410737037659
928,근데 다들 되게 여성스러우심 뭔가 말할때 손짓도 과하고 ㅋㅋ 말투도 나긋나긋,Negative,0.07942420244216919,0.9205757975578308
930,할려면 고려해야 될께 동성에게는 개극혐입니다,Negative,0.10699713975191116,0.8930028676986694
932,0:51 누구예요 ?,Negative,0.0014852294698357582,0.9985147714614868
933,근데 화장하는것은 이해하는데 적당히 좀 하지 풀메이커 하고 다니나 보네,Negative,0.004591836128383875,0.9954081773757935
934,바보니 연애인남자들도하는데 바보냐,Negative,0.021431338042020798,0.9785686135292053
938,화장해서 보기는 좋은데.. 목소리나 말투가 약간 그쪽인 느낌이 나네요.. ㅋㅋ,Negative,0.12359379231929779,0.8764062523841858
940,그래 게이같다느니 뭐같다느니 그시간에 씻고 관리나좀 해라 한심..,Negative,0.0044222548604011536,0.9955776929855347
941,화장을 해도 ... 참... ,Negative,0.0033584802877157927,0.9966415166854858
942,나는 남자가 화장하고 꾸몄으면 좋겠음남자다움 여자다움 이뭘까..  그냥 하고 싶은거 하자,Negative,0.009626348502933979,0.9903736710548401
944,남자들 꾸미고 화장 좀 해라,Negative,0.0033823426347225904,0.9966176152229309
946,그래 자유지 하지만 난 안할란다ㅋㅋㅋ,Negative,0.001410032738931477,0.9985899925231934
949,"그쪽들이 여자다움 , 남자다움을 알려주셨나요? 그리고 그쪽 기준의 여자다움 , 남자다움을 강요하지 마세요 . 제 기준에서는 남자다움은 화장을 해도 당당하게 다닐 수 있는거도 포함이거든요 그쪽만의 스타일은 그쪽만 알고 있으세요 , 그쪽 스타일 궁금하지도 않고 , 알아도 별로 쓸모없는데 .",Negative,0.009541507810354233,0.9904584884643555
952,"여성은 화장 안하면 한소리, 남성은 화장 하면 한소리 듣습니다. 누가 한소리 할 권리를 줬나요? 남에게 관심 끄고 자기관리나 하세요 ~!~!~!~!",Negative,0.00996764563024044,0.9900323152542114
957,남자들도 화장좀 했으면.. 밥 먹다가 여드름 보면 입 맛 ㄹㅇ 뚝 떨어짐;; 군대 다녀와서 피부 썩창이면 군대 다녀온 한국남자들 피부 죄다 썩창이겠냐? 핑계짓 오짐,Negative,0.020742055028676987,0.9792579412460327
958,"화장 안해도 남자는 잘생긴 사람이 많아서 그래, 여자들은 화장 까보세요  양심에 손을 얹고 예쁜 여자 있음?  난 살면서 딱 두번봄 쌩얼인데 예쁜사람",Negative,0.12576517462730408,0.8742347955703735
960,ㅋㅋ 남자한테는 화장하라고 하고 여자들한테 화장강요하지말라고 탈코르셋 운동하고 이중성 오지네,Negative,0.0016395593993365765,0.9983604550361633
961,그웨에에엑,Negative,0.13085877895355225,0.8691412210464478
964,"남자들도 꾸며야 한다는 코르셋좀 만들자 잘생긴 남자, 못생긴 남자 다 예쁜여자 만나는데 난 못생긴 남자 만나기 싫단 말야 ㅠ",Negative,0.10588263720273972,0.8941173553466797
966,남자가 남자스럽게 화장하는것도 안됨?무슨 남자가 여성스럽게 화장하는것도 아니고;;남자가 자신의 외모를꾸미고 가꾸고 하는거에 대해서 뭐라고 하는건 좀 아닌듯 꼭 남자는 화장을 하지말고 여자는 꼭 화장을 하자라는 말도 없고 ;;그리고 또 화장안하면 못생겼다라는 말화장하면 화떡. 남 평가하지말고 자기 얼굴이나 관리하세요.   남자가 뭐 화장했다 화떡이다 하지말고 ㅎㅎ남자도 화장할 수 있는 권리가 있어요,Negative,0.08022376149892807,0.919776201248169
967,눈썹 피부톤 화장은 티도 많이 안나고 깨끗해 보이는데 아이라인은 씹오바 극혐 솔찍히,Negative,0.0021689801942557096,0.9978310465812683
968,저돼지치워러,Negative,0.08895780891180038,0.9110422134399414
969,아무리이런영상을봐도내눈에화장하는남자는별로임,Negative,0.003046269528567791,0.9969537854194641
970,화장하는 남자는 무섭다. 모든여자와 화장을 옹호하는 사람들을 편으로 두고 있으니깐. 이정도면 거의 사회적 약자아닌가?  진짜 당당해지고 싶다면  감추지말고 바꿔라. 비비크림이랑 파운데이션 몇번 두드리면  콤플렉스가 없어진다고 생각하는거야? 진짜그런거냐?  여자들아 화장이 자기관리라고 생각하니. 운동해본사람이라면 그런말 못할텐데 남자로 태어났으니 여자같다는 말은 듣기싫고 남자답고는 싶은데 화장은 해야겟고.. 남자가 화장하는게 틀린건아니다. 이상한거다. 화장없이 못사는 여자들은 그러려니 할수잇겟지만 남자가 봤을땐 이상하게 보는게 정상이다. 지극히 정상이다. ,Negative,0.001765426597557962,0.9982345700263977
973,무슨 남자가화장이야 존나 느끼하게 생겼지 잘생기지도 않았는데남자도 화장해야되요 하는사람 대다수가 게이 그리고 여자들씨바 지들이 뭔데 남자보고 화장하라고 하는거지? 자기들이 오히려 화장을 왜강요하는거야? 남자한테?,Negative,0.0016550879226997495,0.9983449578285217
974,그게어떻냐니? 존나게이같지,Negative,0.004839071538299322,0.9951608777046204
976,화장이 문제가 아닌것같은데..하는짓이 게이스럽구만 ㅋㅋ,Negative,0.00912177562713623,0.9908782243728638
977,아니 ㅋㅋ 여자가 화장하든말든 상관하지 말라며 ㅋㅋ 가스라이팅 하지말라며 ㅋㅋ 근데 니네들은 왜 남자보고 이래라 저래라임?ㅋㅋ 정작 니들도 똑같이 하잖아 ㅋㅋ 그럼 남자들이 여자보고 강요하더라도 입 다물어야죠 ㅋㅋ 같이 공격하면 되지 뭘 새삼 ㅋㅋ,Negative,0.031565360724925995,0.9684346914291382
978,예 별로임,Negative,0.0013793184189125896,0.9986206889152527
